,Link,Address,Beds,Rent
845,https://web.archive.org/web/20160305024818/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
846,https://web.archive.org/web/20160305024818/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,543 - $4,866"
847,https://web.archive.org/web/20160305024818/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $5,065"
848,https://web.archive.org/web/20160305024818/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
849,https://web.archive.org/web/20160305024818/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,205 - $7,202"
850,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
851,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
852,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,761 - $2,931"
853,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
854,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,488"
855,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,694 - $4,395"
856,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,033 - $12,878"
857,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
858,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,509 - $3,443"
859,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,925"
860,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
861,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,088"
862,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,350 - $3,985"
863,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
864,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
865,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,758 - $3,478"
866,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,378 - $5,781"
867,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
868,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,880 - $6,337"
869,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,542 - $4,866"
870,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,945 - $3,470"
871,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,139 - $7,416"
872,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
873,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,768 - $3,542"
874,https://web.archive.org/web/20160306031432/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,755 - $3,955"
875,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,350 - $3,985"
876,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,520"
877,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,"$2,039"
878,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
879,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,389 - $5,330"
880,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,104 - $7,416"
881,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,033 - $12,878"
882,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,925"
883,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
884,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
885,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
886,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,509 - $3,443"
887,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
888,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,768 - $3,542"
889,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
890,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,542 - $3,534"
891,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,096"
892,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,378 - $5,781"
893,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
894,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,735 - $3,950"
895,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
896,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
897,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,758 - $3,551"
898,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,488"
899,https://web.archive.org/web/20160307060231/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
900,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,389 - $5,330"
901,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,875 - $6,337"
902,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
903,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,350 - $3,985"
904,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,890 - $4,595"
905,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
906,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
907,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
908,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
909,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,143 - $7,467"
910,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
911,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
912,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,745 - $3,990"
913,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,526"
914,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,771 - $3,571"
915,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,488"
916,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
917,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
918,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,441 - $3,534"
919,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
920,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,752 - $3,019"
921,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,103"
922,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
923,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,551 - $4,395"
924,https://web.archive.org/web/20160308183321/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
925,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
926,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
927,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,960 - $3,565"
928,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
929,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
930,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,752 - $3,019"
931,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
932,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
933,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,488"
934,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,350 - $3,985"
935,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
936,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,745 - $3,965"
937,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,526"
938,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,104 - $7,467"
939,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
940,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,551 - $4,395"
941,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
942,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,389 - $5,330"
943,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,682 - $3,543"
944,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
945,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,768 - $3,542"
946,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
947,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
948,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,441 - $3,534"
949,https://web.archive.org/web/20160308131447/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
950,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
951,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
952,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,500 - $3,509"
953,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
954,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,079 - $5,377"
955,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,118"
956,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
957,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
958,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
959,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,143 - $7,467"
960,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
961,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
962,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
963,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
964,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
965,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,807 - $3,093"
966,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
967,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,"$2,039"
968,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,875 - $4,595"
969,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,884"
970,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
971,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
972,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,875 - $6,337"
973,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,750 - $3,990"
974,https://web.archive.org/web/20160310032809/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,335 - $4,000"
975,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,771 - $3,571"
976,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
977,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
978,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
979,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
980,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
981,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 3 Br,"$1,105 - $2,530"
982,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
983,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,793 - $6,495"
984,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
985,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
986,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,079 - $5,377"
987,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
988,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,630 - $3,682"
989,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,750 - $3,990"
990,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
991,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,875 - $4,595"
992,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,143 - $7,467"
993,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,682 - $3,559"
994,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,884"
995,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,118"
996,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
997,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
998,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,335 - $4,000"
999,https://web.archive.org/web/20160310001736/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1000,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1001,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1002,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,210 - $7,597"
1003,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,260 - $4,000"
1004,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
1005,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,870 - $4,525"
1006,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,561 - $3,509"
1007,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
1008,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1009,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,755 - $3,985"
1010,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,395"
1011,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,947"
1012,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
1013,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1014,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
1015,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,"$2,039"
1016,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 3 Br,"$1,105 - $2,530"
1017,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
1018,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
1019,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $4,126"
1020,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,793 - $6,495"
1021,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,771 - $3,571"
1022,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
1023,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
1024,https://web.archive.org/web/20160311053243/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,724 - $3,559"
1025,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
1026,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
1027,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,815 - $6,337"
1028,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,640 - $3,865"
1029,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,724 - $3,559"
1030,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1031,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,079 - $5,424"
1032,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,470 - $3,995"
1033,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,395"
1034,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,561 - $3,509"
1035,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,538 - $3,443"
1036,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $3,931"
1037,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
1038,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1039,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,"$924 - $2,145"
1040,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1041,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,870 - $4,525"
1042,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1043,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
1044,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
1045,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
1046,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 3 Br,"$1,105 - $2,530"
